Claim_ID,Customer_ID,Vehicle_ID,Policy_Start_Date,Claim_Date,Claim_Amount,Claim_Type
13579,331603,V331603,2025-01-06,2025-01-06,10000,1
13580,329390,V329390,2025-12-21,2025-12-21,10000,1
13581,671722,V671722,2025-04-21,2025-04-21,10000,1
13582,712904,V712904,2025-10-28,2025-10-28,10000,1
13583,799250,V799250,2025-09-28,2025-09-28,10000,1
13584,179794,V179794,2025-03-28,2025-03-28,10000,1
13585,330810,V330810,2025-11-07,2025-11-07,10000,1
13586,900991,V900991,2025-09-21,2025-09-21,10000,1
13587,76905,V76905,2025-02-13,2025-02-13,10000,1
13588,14905,V14905,2025-09-21,2025-09-21,10000,1
13589,809278,V809278,2025-02-20,2025-02-20,10000,1
13590,998553,V998553,2025-04-14,2025-04-14,10000,1
13591,665371,V665371,2025-12-14,2025-12-14,10000,1
13592,289313,V289313,2025-06-21,2025-06-21,10000,1
13593,732394,V732394,2025-01-27,2025-01-27,10000,1
13594,253232,V253232,2025-11-21,2025-11-21,10000,1
13595,744732,V744732,2025-10-14,2025-10-14,10000,1
13596,34463,V34463,2025-02-27,2025-02-27,10000,1
13597,545041,V545041,2025-03-07,2025-03-07,10000,1
13598,613239,V613239,2025-07-07,2025-07-07,10000,1
13599,802445,V802445,2025-06-21,2025-06-21,10000,1
13600,772281,V772281,2025-01-20,2025-01-20,10000,1
13601,790475,V790475,2025-10-07,2025-10-07,10000,1
13602,407745,V407745,2025-01-20,2025-01-20,10000,1
13603,815241,V815241,2025-06-07,2025-06-07,10000,1
13604,590294,V590294,2025-10-28,2025-10-28,10000,1
13605,158407,V158407,2025-10-21,2025-10-21,10000,1
13606,161626,V161626,2025-08-07,2025-08-07,10000,1
13607,874608,V874608,2025-08-21,2025-08-21,10000,1
13608,619140,V619140,2025-08-21,2025-08-21,10000,1
13609,564073,V564073,2025-03-07,2025-03-07,10000,1
13610,487983,V487983,2025-04-14,2025-04-14,10000,1
13611,533808,V533808,2025-06-28,2025-06-28,10000,1
13612,717733,V717733,2025-01-06,2025-01-06,10000,1
13613,619773,V619773,2025-05-14,2025-05-14,10000,1
13614,725524,V725524,2025-04-21,2025-04-21,10000,1
13615,552117,V552117,2025-07-07,2025-07-07,10000,1
13616,530575,V530575,2025-08-28,2025-08-28,10000,1
13617,542958,V542958,2025-06-28,2025-06-28,10000,1
13618,920937,V920937,2025-03-21,2025-03-21,10000,1
13619,80076,V80076,2025-10-14,2025-10-14,10000,1
13620,960878,V960878,2025-05-07,2025-05-07,10000,1
13621,159918,V159918,2025-12-07,2025-12-07,10000,1
13622,391420,V391420,2025-06-14,2025-06-14,10000,1
13623,289764,V289764,2025-09-14,2025-09-14,10000,1
13624,322809,V322809,2025-12-28,2025-12-28,10000,1
13625,105574,V105574,2025-06-14,2025-06-14,10000,1
13626,421432,V421432,2025-06-14,2025-06-14,10000,1
13627,362154,V362154,2025-06-28,2025-06-28,10000,1
13628,892772,V892772,2025-04-07,2025-04-07,10000,1
13629,6747,V6747,2025-06-07,2025-06-07,10000,1
13630,853411,V853411,2025-09-21,2025-09-21,10000,1
13631,160816,V160816,2025-05-21,2025-05-21,10000,1
13632,270769,V270769,2025-10-21,2025-10-21,10000,1
13633,638805,V638805,2025-05-14,2025-05-14,10000,1
13634,640307,V640307,2025-06-21,2025-06-21,10000,1
13635,499177,V499177,2025-11-14,2025-11-14,10000,1
13636,563813,V563813,2025-06-21,2025-06-21,10000,1
13637,675382,V675382,2025-04-21,2025-04-21,10000,1
13638,286859,V286859,2025-10-07,2025-10-07,10000,1
13639,328156,V328156,2025-08-07,2025-08-07,10000,1
13640,419115,V419115,2025-02-13,2025-02-13,10000,1
13641,543659,V543659,2025-05-28,2025-05-28,10000,1
13642,767278,V767278,2025-05-21,2025-05-21,10000,1
13643,170705,V170705,2025-05-28,2025-05-28,10000,1
13644,998546,V998546,2025-04-07,2025-04-07,10000,1
13645,292623,V292623,2025-07-07,2025-07-07,10000,1
13646,551050,V551050,2025-08-07,2025-08-07,10000,1
13647,675155,V675155,2025-09-07,2025-09-07,10000,1
13648,639728,V639728,2025-11-21,2025-11-21,10000,1
13649,260720,V260720,2025-05-07,2025-05-07,10000,1
13650,401217,V401217,2025-03-21,2025-03-21,10000,1
13651,834768,V834768,2025-10-14,2025-10-14,10000,1
13652,578667,V578667,2025-01-20,2025-01-20,10000,1
13653,148976,V148976,2025-01-13,2025-01-13,10000,1
13654,716726,V716726,2025-04-07,2025-04-07,10000,1
13655,104195,V104195,2025-09-07,2025-09-07,10000,1
13656,317671,V317671,2025-12-14,2025-12-14,10000,1
13657,693332,V693332,2025-05-07,2025-05-07,10000,1
13658,917911,V917911,2025-12-14,2025-12-14,10000,1
13659,520550,V520550,2025-04-07,2025-04-07,10000,1
13660,721034,V721034,2025-01-13,2025-01-13,10000,1
13661,661870,V661870,2025-05-21,2025-05-21,10000,1
13662,721474,V721474,2025-03-28,2025-03-28,10000,1
13663,637508,V637508,2025-10-28,2025-10-28,10000,1
13664,485672,V485672,2025-12-21,2025-12-21,10000,1
13665,61220,V61220,2025-04-07,2025-04-07,10000,1
13666,217387,V217387,2025-12-14,2025-12-14,10000,1
13667,172766,V172766,2025-01-13,2025-01-13,10000,1
13668,775561,V775561,2025-01-06,2025-01-06,10000,1
13669,402919,V402919,2025-11-14,2025-11-14,10000,1
13670,581038,V581038,2025-07-14,2025-07-14,10000,1
13671,760409,V760409,2025-08-14,2025-08-14,10000,1
13672,878428,V878428,2025-01-27,2025-01-27,10000,1
13673,167123,V167123,2025-08-14,2025-08-14,10000,1
13674,841472,V841472,2025-02-06,2025-02-06,10000,1
13675,393975,V393975,2025-06-07,2025-06-07,10000,1
13676,579924,V579924,2025-06-28,2025-06-28,10000,1
13677,806570,V806570,2025-09-28,2025-09-28,10000,1
13678,542761,V542761,2025-12-14,2025-12-14,10000,1
13679,543791,V543791,2025-10-07,2025-10-07,10000,1
13680,513335,V513335,2025-07-21,2025-07-21,10000,1
13681,490247,V490247,2025-06-21,2025-06-21,10000,1
13682,58466,V58466,2025-09-28,2025-09-28,10000,1
13683,913038,V913038,2025-08-21,2025-08-21,10000,1
13684,292106,V292106,2025-02-06,2025-02-06,10000,1
13685,296243,V296243,2025-05-28,2025-05-28,10000,1
13686,865352,V865352,2025-05-07,2025-05-07,10000,1
13687,431863,V431863,2025-12-14,2025-12-14,10000,1
13688,974177,V974177,2025-09-07,2025-09-07,10000,1
13689,699684,V699684,2025-09-14,2025-09-14,10000,1
13690,713965,V713965,2025-09-21,2025-09-21,10000,1
13691,867609,V867609,2025-07-07,2025-07-07,10000,1
13692,710138,V710138,2025-04-07,2025-04-07,10000,1
13693,49058,V49058,2025-01-13,2025-01-13,10000,1
13694,171362,V171362,2025-03-14,2025-03-14,10000,1
13695,283046,V283046,2025-05-07,2025-05-07,10000,1
13696,132367,V132367,2025-08-28,2025-08-28,10000,1
13697,96553,V96553,2025-10-21,2025-10-21,10000,1
13698,981740,V981740,2025-05-07,2025-05-07,10000,1
13699,928701,V928701,2025-06-07,2025-06-07,10000,1
13700,59634,V59634,2025-12-07,2025-12-07,10000,1
13701,250334,V250334,2025-12-21,2025-12-21,10000,1
13702,283792,V283792,2025-05-21,2025-05-21,10000,1
13703,557317,V557317,2025-09-21,2025-09-21,10000,1
13704,212012,V212012,2025-04-07,2025-04-07,10000,1
13705,578103,V578103,2025-07-07,2025-07-07,10000,1
13706,258821,V258821,2025-02-27,2025-02-27,10000,1
13707,79252,V79252,2025-07-14,2025-07-14,10000,1
13708,3332,V3332,2025-02-06,2025-02-06,10000,1
13709,329261,V329261,2025-08-14,2025-08-14,10000,1
13710,99139,V99139,2025-11-14,2025-11-14,10000,1
13711,347195,V347195,2025-08-14,2025-08-14,10000,1
13712,274026,V274026,2025-09-14,2025-09-14,10000,1
13713,85163,V85163,2025-09-07,2025-09-07,10000,1
13714,514542,V514542,2025-11-07,2025-11-07,10000,1
13715,638514,V638514,2025-07-28,2025-07-28,10000,1
13716,122478,V122478,2025-08-21,2025-08-21,10000,1
13717,600887,V600887,2025-10-07,2025-10-07,10000,1
13718,99420,V99420,2025-08-21,2025-08-21,10000,1
13719,942226,V942226,2025-05-21,2025-05-21,10000,1
13720,607893,V607893,2025-11-28,2025-11-28,10000,1
13721,190266,V190266,2025-11-07,2025-11-07,10000,1
13722,608061,V608061,2025-05-14,2025-05-14,10000,1
13723,198020,V198020,2025-01-13,2025-01-13,10000,1
13724,539132,V539132,2025-01-13,2025-01-13,10000,1
13725,134807,V134807,2025-04-28,2025-04-28,10000,1
13726,104124,V104124,2025-06-28,2025-06-28,10000,1
13727,838679,V838679,2025-06-21,2025-06-21,10000,1
13728,870704,V870704,2025-12-21,2025-12-21,10000,1
13729,30093,V30093,2025-03-21,2025-03-21,10000,1
13730,15812,V15812,2025-03-14,2025-03-14,10000,1
13731,300706,V300706,2025-08-07,2025-08-07,10000,1
13732,771457,V771457,2025-10-21,2025-10-21,10000,1
13733,348751,V348751,2025-11-14,2025-11-14,10000,1
13734,4168,V4168,2025-05-21,2025-05-21,10000,1
13735,525635,V525635,2025-02-27,2025-02-27,10000,1
13736,852983,V852983,2025-07-21,2025-07-21,10000,1
13737,128747,V128747,2025-10-07,2025-10-07,10000,1
13738,535685,V535685,2025-08-14,2025-08-14,10000,1
13739,344274,V344274,2025-08-21,2025-08-21,10000,1
13740,864407,V864407,2025-10-07,2025-10-07,10000,1
13741,651782,V651782,2025-10-28,2025-10-28,10000,1
13742,148891,V148891,2025-10-21,2025-10-21,10000,1
13743,990082,V990082,2025-02-20,2025-02-20,10000,1
13744,861609,V861609,2025-02-13,2025-02-13,10000,1
13745,804688,V804688,2025-08-07,2025-08-07,10000,1
13746,413235,V413235,2025-01-20,2025-01-20,10000,1
13747,193817,V193817,2025-07-21,2025-07-21,10000,1
13748,230661,V230661,2025-03-21,2025-03-21,10000,1
13749,5741,V5741,2025-09-07,2025-09-07,10000,1
13750,615975,V615975,2025-12-28,2025-12-28,10000,1
13751,330640,V330640,2025-05-21,2025-05-21,10000,1
13752,494700,V494700,2025-08-21,2025-08-21,10000,1
13753,932155,V932155,2025-11-14,2025-11-14,10000,1
13754,944880,V944880,2025-08-21,2025-08-21,10000,1
13755,881982,V881982,2025-10-14,2025-10-14,10000,1
13756,312181,V312181,2025-12-14,2025-12-14,10000,1
13757,400614,V400614,2025-07-28,2025-07-28,10000,1
13758,611196,V611196,2025-12-07,2025-12-07,10000,1
13759,366312,V366312,2025-11-07,2025-11-07,10000,1
13760,750931,V750931,2025-09-21,2025-09-21,10000,1
13761,88532,V88532,2025-11-21,2025-11-21,10000,1
13762,298548,V298548,2025-09-14,2025-09-14,10000,1
13763,259820,V259820,2025-11-21,2025-11-21,10000,1
13764,258996,V258996,2025-08-21,2025-08-21,10000,1
13765,402803,V402803,2025-07-21,2025-07-21,10000,1
13766,385564,V385564,2025-06-14,2025-06-14,10000,1
13767,288750,V288750,2025-12-07,2025-12-07,10000,1
13768,11275,V11275,2025-10-21,2025-10-21,10000,1
13769,953244,V953244,2025-06-28,2025-06-28,10000,1
13770,863049,V863049,2025-01-20,2025-01-20,10000,1
13771,456964,V456964,2025-07-14,2025-07-14,10000,1
13772,409398,V409398,2025-07-28,2025-07-28,10000,1
13773,572072,V572072,2025-01-13,2025-01-13,10000,1
13774,58641,V58641,2025-03-21,2025-03-21,10000,1
13775,980070,V980070,2025-10-14,2025-10-14,10000,1
13776,182753,V182753,2025-04-28,2025-04-28,10000,1
13777,583631,V583631,2025-08-14,2025-08-14,10000,1
13778,345318,V345318,2025-06-28,2025-06-28,10000,1
13779,494351,V494351,2025-09-07,2025-09-07,10000,1
13780,716123,V716123,2025-08-14,2025-08-14,10000,1
13781,346203,V346203,2025-11-28,2025-11-28,10000,1
13782,866837,V866837,2025-05-28,2025-05-28,10000,1
13783,97285,V97285,2025-10-21,2025-10-21,10000,1
13784,722687,V722687,2025-07-21,2025-07-21,10000,1
13785,793058,V793058,2025-10-28,2025-10-28,10000,1
13786,543272,V543272,2025-05-07,2025-05-07,10000,1
13787,498140,V498140,2025-01-13,2025-01-13,10000,1
13788,848395,V848395,2025-01-06,2025-01-06,10000,1
13789,887906,V887906,2025-12-21,2025-12-21,10000,1
13790,48492,V48492,2025-06-28,2025-06-28,10000,1
13791,826100,V826100,2025-02-06,2025-02-06,10000,1
13792,622915,V622915,2025-12-14,2025-12-14,10000,1
13793,420921,V420921,2025-01-20,2025-01-20,10000,1
13794,852275,V852275,2025-08-14,2025-08-14,10000,1
13795,649511,V649511,2025-08-14,2025-08-14,10000,1
13796,77193,V77193,2025-11-28,2025-11-28,10000,1
13797,359859,V359859,2025-03-21,2025-03-21,10000,1
13798,281078,V281078,2025-12-21,2025-12-21,10000,1
13799,520801,V520801,2025-12-14,2025-12-14,10000,1
13800,69614,V69614,2025-03-14,2025-03-14,10000,1
13801,715018,V715018,2025-08-07,2025-08-07,10000,1
13802,828539,V828539,2025-10-07,2025-10-07,10000,1
13803,211378,V211378,2025-07-14,2025-07-14,10000,1
13804,332768,V332768,2025-03-14,2025-03-14,10000,1
13805,223175,V223175,2025-10-07,2025-10-07,10000,1
13806,860853,V860853,2025-01-20,2025-01-20,10000,1
13807,503324,V503324,2025-03-14,2025-03-14,10000,1
13808,310694,V310694,2025-11-21,2025-11-21,10000,1
13809,977796,V977796,2025-07-28,2025-07-28,10000,1
13810,184569,V184569,2025-04-14,2025-04-14,10000,1
13811,395674,V395674,2025-01-27,2025-01-27,10000,1
13812,726751,V726751,2025-08-28,2025-08-28,10000,1
13813,905156,V905156,2025-02-06,2025-02-06,10000,1
13814,521083,V521083,2025-09-21,2025-09-21,10000,1
13815,216150,V216150,2025-07-28,2025-07-28,10000,1
13816,887106,V887106,2025-10-14,2025-10-14,10000,1
13817,805847,V805847,2025-10-07,2025-10-07,10000,1
13818,729497,V729497,2025-02-27,2025-02-27,10000,1
13819,62400,V62400,2025-06-28,2025-06-28,10000,1
13820,296878,V296878,2025-02-20,2025-02-20,10000,1
13821,235010,V235010,2025-02-06,2025-02-06,10000,1
13822,887258,V887258,2025-03-14,2025-03-14,10000,1
13823,182823,V182823,2025-07-07,2025-07-07,10000,1
13824,951485,V951485,2025-09-07,2025-09-07,10000,1
13825,636502,V636502,2025-01-27,2025-01-27,10000,1
13826,567001,V567001,2025-03-07,2025-03-07,10000,1
13827,155151,V155151,2025-11-28,2025-11-28,10000,1
13828,325029,V325029,2025-01-20,2025-01-20,10000,1
13829,622526,V622526,2025-11-21,2025-11-21,10000,1
13830,343915,V343915,2025-08-28,2025-08-28,10000,1
13831,597546,V597546,2025-08-21,2025-08-21,10000,1
13832,655939,V655939,2025-03-07,2025-03-07,10000,1
13833,31117,V31117,2025-01-06,2025-01-06,10000,1
13834,431961,V431961,2025-03-21,2025-03-21,10000,1
13835,707485,V707485,2025-01-06,2025-01-06,10000,1
13836,439647,V439647,2025-03-21,2025-03-21,10000,1
13837,698318,V698318,2025-12-21,2025-12-21,10000,1
13838,778563,V778563,2025-03-21,2025-03-21,10000,1
13839,556073,V556073,2025-04-28,2025-04-28,10000,1
13840,509539,V509539,2025-03-07,2025-03-07,10000,1
13841,791618,V791618,2025-11-21,2025-11-21,10000,1
13842,850598,V850598,2025-01-13,2025-01-13,10000,1
13843,636793,V636793,2025-11-14,2025-11-14,10000,1
13844,841593,V841593,2025-06-07,2025-06-07,10000,1
13845,767561,V767561,2025-02-27,2025-02-27,10000,1
13846,55378,V55378,2025-04-21,2025-04-21,10000,1
13847,336116,V336116,2025-05-07,2025-05-07,10000,1
13848,59252,V59252,2025-11-21,2025-11-21,10000,1
13849,978033,V978033,2025-03-21,2025-03-21,10000,1
13850,600559,V600559,2025-11-14,2025-11-14,10000,1
13851,581930,V581930,2025-12-21,2025-12-21,10000,1
13852,95174,V95174,2025-01-13,2025-01-13,10000,1
13853,44171,V44171,2025-09-07,2025-09-07,10000,1
13854,235718,V235718,2025-01-13,2025-01-13,10000,1
13855,235589,V235589,2025-09-07,2025-09-07,10000,1
13856,420775,V420775,2025-08-28,2025-08-28,10000,1
13857,546299,V546299,2025-08-14,2025-08-14,10000,1
13858,685989,V685989,2025-04-14,2025-04-14,10000,1
13859,988960,V988960,2025-01-27,2025-01-27,10000,1
13860,308711,V308711,2025-06-21,2025-06-21,10000,1
13861,82546,V82546,2025-07-14,2025-07-14,10000,1
13862,769695,V769695,2025-12-28,2025-12-28,10000,1
13863,527800,V527800,2025-01-27,2025-01-27,10000,1
13864,722962,V722962,2025-04-21,2025-04-21,10000,1
13865,778740,V778740,2025-09-14,2025-09-14,10000,1
13866,310107,V310107,2025-04-14,2025-04-14,10000,1
13867,100084,V100084,2025-06-14,2025-06-14,10000,1
13868,219140,V219140,2025-09-28,2025-09-28,10000,1
13869,940922,V940922,2025-10-28,2025-10-28,10000,1
13870,235945,V235945,2025-08-28,2025-08-28,10000,1
13871,427851,V427851,2025-12-28,2025-12-28,10000,1
13872,610875,V610875,2025-01-20,2025-01-20,10000,1
13873,119696,V119696,2025-01-13,2025-01-13,10000,1
13874,685128,V685128,2025-12-07,2025-12-07,10000,1
13875,49438,V49438,2025-01-27,2025-01-27,10000,1
13876,694041,V694041,2025-04-14,2025-04-14,10000,1
13877,704465,V704465,2025-10-07,2025-10-07,10000,1
13878,543720,V543720,2025-07-28,2025-07-28,10000,1
13879,724182,V724182,2025-08-21,2025-08-21,10000,1
13880,659393,V659393,2025-08-14,2025-08-14,10000,1
13881,275825,V275825,2025-08-14,2025-08-14,10000,1
13882,777977,V777977,2025-08-14,2025-08-14,10000,1
13883,138667,V138667,2025-11-14,2025-11-14,10000,1
13884,322961,V322961,2025-05-28,2025-05-28,10000,1
13885,827333,V827333,2025-06-21,2025-06-21,10000,1
13886,949943,V949943,2025-06-21,2025-06-21,10000,1
13887,28501,V28501,2025-11-14,2025-11-14,10000,1
13888,232651,V232651,2025-08-28,2025-08-28,10000,1
13889,826936,V826936,2025-05-21,2025-05-21,10000,1
13890,840403,V840403,2025-03-07,2025-03-07,10000,1
13891,126695,V126695,2025-02-27,2025-02-27,10000,1
13892,997119,V997119,2025-05-14,2025-05-14,10000,1
13893,677083,V677083,2025-12-14,2025-12-14,10000,1
13894,816163,V816163,2025-12-14,2025-12-14,10000,1
13895,833800,V833800,2025-02-20,2025-02-20,10000,1
13896,300591,V300591,2025-04-14,2025-04-14,10000,1
13897,701002,V701002,2025-04-21,2025-04-21,10000,1
13898,320369,V320369,2025-04-28,2025-04-28,10000,1
13899,513024,V513024,2025-09-14,2025-09-14,10000,1
13900,954068,V954068,2025-09-28,2025-09-28,10000,1
13901,968670,V968670,2025-08-21,2025-08-21,10000,1
13902,298784,V298784,2025-05-07,2025-05-07,10000,1
13903,654855,V654855,2025-03-21,2025-03-21,10000,1
13904,552932,V552932,2025-09-28,2025-09-28,10000,1
13905,212216,V212216,2025-10-28,2025-10-28,10000,1
13906,390177,V390177,2025-01-20,2025-01-20,10000,1
13907,282054,V282054,2025-08-21,2025-08-21,10000,1
13908,811855,V811855,2025-03-07,2025-03-07,10000,1
13909,982951,V982951,2025-08-28,2025-08-28,10000,1
13910,779295,V779295,2025-03-21,2025-03-21,10000,1
13911,159054,V159054,2025-07-28,2025-07-28,10000,1
13912,72383,V72383,2025-10-07,2025-10-07,10000,1
13913,571668,V571668,2025-12-07,2025-12-07,10000,1
13914,950072,V950072,2025-10-28,2025-10-28,10000,1
13915,570188,V570188,2025-11-21,2025-11-21,10000,1
13916,885246,V885246,2025-09-14,2025-09-14,10000,1
13917,680696,V680696,2025-10-28,2025-10-28,10000,1
13918,893291,V893291,2025-09-07,2025-09-07,10000,1
13919,302862,V302862,2025-06-28,2025-06-28,10000,1
13920,597485,V597485,2025-06-21,2025-06-21,10000,1
13921,90978,V90978,2025-07-28,2025-07-28,10000,1
13922,555647,V555647,2025-02-27,2025-02-27,10000,1
13923,446510,V446510,2025-12-21,2025-12-21,10000,1
13924,354735,V354735,2025-03-21,2025-03-21,10000,1
13925,206651,V206651,2025-08-14,2025-08-14,10000,1
13926,365837,V365837,2025-07-21,2025-07-21,10000,1
13927,149104,V149104,2025-05-21,2025-05-21,10000,1
13928,598804,V598804,2025-01-27,2025-01-27,10000,1
13929,452159,V452159,2025-05-28,2025-05-28,10000,1
13930,526254,V526254,2025-11-07,2025-11-07,10000,1
13931,888119,V888119,2025-07-21,2025-07-21,10000,1
13932,148258,V148258,2025-01-27,2025-01-27,10000,1
13933,407951,V407951,2025-08-14,2025-08-14,10000,1
13934,168838,V168838,2025-04-21,2025-04-21,10000,1
13935,488159,V488159,2025-10-07,2025-10-07,10000,1
13936,10055,V10055,2025-06-21,2025-06-21,10000,1
13937,838185,V838185,2025-02-13,2025-02-13,10000,1
13938,232424,V232424,2025-01-13,2025-01-13,10000,1
13939,484886,V484886,2025-10-28,2025-10-28,10000,1
13940,308002,V308002,2025-07-14,2025-07-14,10000,1
13941,708871,V708871,2025-10-21,2025-10-21,10000,1
13942,74762,V74762,2025-04-07,2025-04-07,10000,1
13943,779410,V779410,2025-07-14,2025-07-14,10000,1
13944,584248,V584248,2025-04-21,2025-04-21,10000,1
13945,435889,V435889,2025-12-14,2025-12-14,10000,1
13946,250351,V250351,2025-01-06,2025-01-06,10000,1
13947,794105,V794105,2025-09-07,2025-09-07,10000,1
13948,966986,V966986,2025-01-13,2025-01-13,10000,1
13949,917607,V917607,2025-02-13,2025-02-13,10000,1
13950,453776,V453776,2025-10-28,2025-10-28,10000,1
13951,825916,V825916,2025-08-07,2025-08-07,10000,1
13952,715788,V715788,2025-09-14,2025-09-14,10000,1
13953,619811,V619811,2025-06-21,2025-06-21,10000,1
13954,791991,V791991,2025-11-28,2025-11-28,10000,1
13955,495052,V495052,2025-08-07,2025-08-07,10000,1
13956,513931,V513931,2025-03-07,2025-03-07,10000,1
13957,429193,V429193,2025-08-28,2025-08-28,10000,1
13958,815110,V815110,2025-01-27,2025-01-27,10000,1
13959,154625,V154625,2025-06-21,2025-06-21,10000,1
13960,888075,V888075,2025-06-07,2025-06-07,10000,1
13961,114717,V114717,2025-06-07,2025-06-07,10000,1
13962,863706,V863706,2025-11-07,2025-11-07,10000,1
13963,665523,V665523,2025-05-14,2025-05-14,10000,1
13964,829834,V829834,2025-04-21,2025-04-21,10000,1
13965,656991,V656991,2025-01-20,2025-01-20,10000,1
13966,780044,V780044,2025-04-07,2025-04-07,10000,1
13967,154839,V154839,2025-01-20,2025-01-20,10000,1
